,Unnamed: 0,created_date,tweets,sentiment
278,278,2019-04-28,RT @ HollyBee503 : @ jimcramer wiggles much David must good eye/finger touching coordination !,Positive
279,279,2019-04-28,Super Duty kudos right back !,Positive
280,280,2019-04-28,could look pictures like day ...,Neutral
281,281,2019-04-28,RT @ BrianWSteel : Pre-game @ whca dinner # GrahamHotel rooftop w couple lads ⁦ @ ScottWapnerCNBC⁩ ⁦ @ jimcramer⁩ Satpal .,Neutral
282,282,2019-04-27,heck know ?,Neutral
283,283,2019-04-27,RT @ marKatRoss : Let ’ ! ’ wait back floor alongside @ jimcramer,Neutral
284,284,2019-04-27,Man guy troubled..,Negative
285,285,2019-04-27,much love time year !,Positive
286,286,2019-04-27,@ WilfredFrost Oh Tie-less wonder Dortmund good ?,Positive
287,287,2019-04-27,RT @ marKatRoss : @ Christo42392370 ’ back Monday @ ZevFima ! ’ analyst @ jimcramer ’ @ CramerClub ’ one of…,Neutral
288,288,2019-04-27,spring !,Neutral
289,289,2019-04-27,Spring !,Neutral
290,290,2019-04-27,life !,Neutral
291,291,2019-04-27,RT @ _amychang : @ jimcramer ! ! ! !,Neutral
292,292,2019-04-27,# One Bite everyone knows rules : re-living 8.2 dream,Neutral
293,293,2019-04-27,IBM : n't give up stock via @ MichaelWigginsO,Neutral
294,294,2019-04-26,"RT @ MadMoneyOnCNBC : Nothing see , @ ElonMusk ...",Neutral
295,295,2019-04-26,RT @ TheStreet : case missed : Amazon $ AMZN edition,Neutral
296,296,2019-04-26,made day ! ! !,Neutral
297,297,2019-04-26,"Homage One Bite tonight , ... @ barstoolsports , @ stoolpresidente",Neutral
298,298,2019-04-26,RT @ Benioff : @ TheStreet @ jimcramer @ elonmusk @ realmoney Beginners mind .,Neutral
299,299,2019-04-26,RT @ TheStreet : . @ JimCramer 's advice $ TSLA 's @ ElonMusk ? `` Speak softly carry big car . '' Wall Street feels Twit…,Positive
300,300,2019-04-26,Simulation alert -- tonight 's @ MadMoneyOnCNBC ! ! ! ! !,Neutral
301,301,2019-04-26,RT @ TheStreet : # StockoftheDay Intel $ INTC facing near perfect storm short-term challenges . @ EricJhonsa breaks down :,Positive
302,302,2019-04-26,"RT @ TheStreet : investors need take away $ F , $ CVX , $ BABA , $ BIIB $ V ? @ JimCramer breaks down :",Negative
303,303,2019-04-26,RT @ TheStreet : ’ investor Intel ? @ JimCramer breaks down earnings # StockoftheDay $ INTC read $ …,Negative
304,304,2019-04-26,RT @ WaardevolAdvies : 'Circus Muskimus ’ . Wordplay year . @ jimcramer,Neutral
305,305,2019-04-26,"RT @ TheStreet : Well , truth out : @ JimCramer real , 'this simulation worried , ' @ ElonMusk :",Positive
306,306,2019-04-26,RT @ TheStreet : Wondering @ JimCramer respond @ ElonMusk ? Catch live 10 ET @ ZevFima :,Positive
307,307,2019-04-26,RT @ TheStreet : . @ RealMoney # StockoftheDay $ INTC feeling weight disappointing outlook . @ KevinCurranRM breaks down nee…,Negative
308,308,2019-04-26,Kevin Johnson coming up ; @ SquawkStreet $ sbux,Neutral
309,309,2019-04-26,Ford morning ... evening !,Neutral
310,310,2019-04-26,One thing certain-Chinese auto sales still terrible ... .,Negative
311,311,2019-04-26,Intel 's biggest quandary -- many readthroughs.. still trying make sense all..,Positive
312,312,2019-04-26,"RT @ TheStreet : 's @ JimCramer comparing @ ElonMusk P.T . Barnum . analysis Tesla $ TSLA earnings , head over @ RealMo…",Neutral
313,313,2019-04-26,Ask Bob : Affordable Healthcare Medicare . Read Retirement Daily :,Neutral
314,314,2019-04-26,still livin ’ 8.2 Draft Night !,Neutral
315,315,2019-04-26,"Fabulous Longshoreman featured @ barstoolsports Pizza Review . next time , @ stoolpresidente ! # onebite",Positive
316,316,2019-04-26,grateful kind comments !,Positive
317,317,2019-04-26,Disappointed $ KSS program returns mentioned $ AMZN highlight reel/release,Negative
318,318,2019-04-26,"owned ice cream concession 700 level two years straight , Paid vendors sell up th…",Positive
319,319,2019-04-26,Close ... cigar : Ready Skidaddy !,Positive
320,320,2019-04-26,"Yep , thought $ MMM would step up , $ HSIC would step up $ DHR would step up challenge $ ALGN . N…",Neutral
321,321,2019-04-26,"$ SBUX , $ AMZN , $ INTC , draft ? mean , come . supposed ? draft DJ Cards ? ?",Negative
322,322,2019-04-26,ill-advised,Neutral
323,323,2019-04-26,Retirement n't Fun Games - reminder @ RJPIII,Positive
324,324,2019-04-25,"RT @ TheStreet : 've heard @ JimCramer 's take # StockoftheDay Facebook 's 'library fine , ' head over @ RealMoney latest…",Positive
325,325,2019-04-25,RT @ TheStreet : Amazon $ AMZN down 0.24 % earnings call kicks off . Stick @ EricJhonsa 's live analysis :,Negative
326,326,2019-04-25,right back !,Positive
327,327,2019-04-25,correct analogues ... smell opportunity ... .,Neutral
328,328,2019-04-25,"First , $ 10,000 -- index funds ...",Positive
329,329,2019-04-25,thanks Boss -- Ford go higher !,Positive
330,330,2019-04-25,made day ! ! Pounded table hard one !,Negative
331,331,2019-04-25,daughter pals hit Tuscan vineyard lunch ! !,Neutral
332,332,2019-04-25,"Ford , YES ! ! ! ! BIG UPSIDE SURPRISE ! ! ! ! NAILED !",Neutral
333,333,2019-04-25,RT @ TheStreet : Sheer Number Growth Drivers Microsoft Impressive -- @ EricJhonsa Tech Check,Positive
334,334,2019-04-25,"Stop trading Amazon listen call , dummies !",Neutral
335,335,2019-04-25,RT @ TheStreet : Time put Amazon cart ? @ EricJhonsa $ AMZN earnings analysis need LIVE . Follow along :,Positive
336,336,2019-04-25,. @ KevinCurranRM : # StockoftheDay Facebook 's focus portal device finds resistance amid privacy issues,Neutral
337,337,2019-04-25,RT @ Lebeaucarnews : Yale 's Sonnenfeld : Elon Musk 'dramatically failed expectations ' Tesla board needs 'wake up ',Negative
338,338,2019-04-25,RT @ CNBCClosingBell : Heading final hour !,Neutral
339,339,2019-04-25,"saint ; make mistakes , Kevin says totally true smeared endlessly ... , co…",Positive
340,340,2019-04-25,Align think ? ? Tonight 's Mad Money ...,Negative
341,341,2019-04-25,RT @ GabeHoff : OMG @ Noahsyndergaard picked $ TSLA @ CNBC stock draft & amp ; DYING laughing ! company nearly bankrupt & amp ; ab…,Positive
342,342,2019-04-25,# CNBC Stock Draft intense ... . love ! ! ! !,Positive
343,343,2019-04-25,RT @ MarkContey : @ jimcramer get one @ CramerClub members thing ..,Neutral
344,344,2019-04-25,one day game . talking stock trading 23x 2020 eps ...,Negative
345,345,2019-04-25,"RT @ HolbrookHldgs : @ jimcramer watched segment someone business humor , took bit seriously . watc…",Negative
346,346,2019-04-25,RT @ TheStreet : case wanted see @ JimCramer 's mind work,Neutral
347,347,2019-04-25,# CNBC Stock Draft second round ! ! ! !,Negative
348,348,2019-04-25,Thank you.. Hey guy cruel thought funny . best . told people sell stocks befo…,Positive
349,349,2019-04-25,# CNBC Stock Draft even better year,Positive
350,350,2019-04-25,Oz get . four us knew . head . artificial intelligence,Negative
351,351,2019-04-25,GOT,Neutral
352,352,2019-04-25,Oz clock ! ! stock picked something mickey n't mean Mantle ...,Negative
353,353,2019-04-25,"# CNBC Stock Draft year gem , much fun ! ! ! put us ! ! !",Positive
354,354,2019-04-25,Thank Heidi ! ! club coming hot good teaching !,Positive
355,355,2019-04-25,RT @ MadMoneyOnCNBC : Philly meets New York @ jimcramer @ Noahsyndergaard,Positive
356,356,2019-04-25,put draft ! ! ! !,Neutral
357,357,2019-04-25,thanks ! shop know like $ BURL,Positive
358,358,2019-04-25,.,Neutral
359,359,2019-04-25,"RT @ tvayda : @ DougKass Dougie , wanted say thanks . Bought TWTR @ 14 , sold ~34 . bought back @ 28 , still holding . paid seve…",Positive
360,360,2019-04-25,much obliged . always felt incident character builder ratings build…,Positive
361,361,2019-04-25,"Yes , Jernigan different maker Cox ... exciting..",Positive
362,362,2019-04-25,sit pick trenchant showman gave beatdown even said wrong Stern's…,Negative
363,363,2019-04-25,thinking Birds trade down,Negative
364,364,2019-04-25,glad . Jernigan plays heart . love . Great signing ahead draft,Positive
365,365,2019-04-25,know ? afraid angry even caring Stewart thing ten years ago picked m…,Negative
366,366,2019-04-25,Glad club member . meeting club members over place happy. ! ! ! think everyone…,Positive
367,367,2019-04-25,Stock goes higher,Positive
368,368,2019-04-25,Want # StockoftheDay Facebook $ FB ? Read latest @ KevinCurranRM @ RealMoney 's Columnist Conversatio…,Positive
369,369,2019-04-25,"RT @ TheStreet : comes advertising , Facebook $ FB simply unavoidable . @ KevinCurranRM # StockoftheDay :",Neutral
370,370,2019-04-25,RT @ TheStreet : $ 3 billion pocket money ? @ KevinCurranRM breaking down latest # StockoftheDay $ FB :,Positive
371,371,2019-04-25,"RT @ TheStreet : Trying get head around latest earnings $ FB , $ TSLA , $ MMM $ CMCSA . @ JimCramer @ ZevFima breaki…",Positive
372,372,2019-04-25,LOVE DAD never use caps,Positive
373,373,2019-04-25,RT @ realmoney : stunning executive move year may turn out best executive move year . @ jimcramer talking a…,Positive
374,374,2019-04-25,"RT @ aztecs99 : always great see Action Alerts Plus names CRUSHING like FB , LRCX down day . team OUTSTANDING , time find out ! …",Positive
375,375,2019-04-25,sweat,Neutral
376,376,2019-04-25,Much obliged,Positive
377,377,2019-04-25,Tribble way back,Neutral
378,378,2019-04-25,RT @ ShannanSiemens : Godfather II ? believe Alex ( @ jimcramer ) . `` 're bigger U.S . Steel . '',Neutral
379,379,2019-04-25,RT @ 4thAndJort : @ ReformedBroker @ jimcramer “ ’ level ”,Neutral
380,380,2019-04-25,,Neutral
381,381,2019-04-25,Chipotle great q !,Positive
382,382,2019-04-25,Facebook Legal Woes =library fine,Positive
383,383,2019-04-25,"Always liked Hamilton , Treasury Secretary , show guy .",Positive
384,384,2019-04-24,Prescient,Neutral
385,385,2019-04-24,got ! @ barstoolsports @ stoolpresidente,Neutral
386,386,2019-04-24,RT @ TheStreet : Tesla prove investors ’ getting up speed terms vehicle deliveries production guidance ? Catch @ Er…,Neutral
387,387,2019-04-24,Florence turn daughter vegetarian ?,Neutral
388,388,2019-04-24,RT @ CraigGates : Best rating ’ seen since @ jimcramer gave Bluth company ’ buy rating @ arresteddev Cramer,Positive
389,389,2019-04-24,"two wins , one draw",Positive
390,390,2019-04-24,Club members (,Neutral
391,391,2019-04-24,"RT @ TheStreet : $ FB , $ MSFT $ PYPL names reporting today 's bell earnings avalanche . nothing else , …",Neutral
392,392,2019-04-24,RT @ Jon_Bachmann : Thank @ jimcramer gracious convo & amp ; @ CramerClub investing education . Preparing future important a…,Positive
393,393,2019-04-24,RT @ TheStreet : Chip Stock Investors Note TI 's Reluctance Call Bottom -- @ EricJhonsa Tech Check,Neutral
394,394,2019-04-24,RT @ TheStreet : Opinion : Ford $ F suggests all-electric F-150 pick-up truck could ready 2021,Positive
395,395,2019-04-24,"RT @ TheStreet : earnings storm continues . @ JimCramer @ ZevFima breaking down # StockoftheDay $ BA , $ APC expect $ FB…",Negative
396,396,2019-04-24,Give f'ing break . know many fights personally Linc Vet . need focu…,Positive
397,397,2019-04-24,RT @ marfgilbert : . @ jimcramer gets 8.2 ! one bite everybody knows rules,Neutral
398,398,2019-04-24,RT @ evankirstel : UK gives Huawei green light 5G role : report,Positive
399,399,2019-04-24,benchmarks ... .,Neutral
400,400,2019-04-24,"Netflix Taking Knife Gunfight $ DIS , $ AAPL , Plus Bitcoin : @ Sarge986 Market Recon",Neutral
401,401,2019-04-24,Wow -- $ OXY gutsy move try beat $ CHV undervalued independent -- $ APC (,Positive
402,402,2019-04-24,RT @ stoolpresidente : Barstool Pizza Review - Longshoreman ( Brooklyn ) Special Guest @ JimCramer,Positive
403,403,2019-04-23,Tesla $ TSLA reports earnings tomorrow : 7 important things @ EricJhonsa watching,Positive
404,404,2019-04-23,daughter ’ gang hits 13 Gobbi Florence,Neutral
405,405,2019-04-23,much.. best.. trim somewhat -- total pigs ! ! !,Positive
406,406,2019-04-23,RT @ acflury : @ jimcramer $ KSS Action Alerts Plus,Positive
407,407,2019-04-23,"RT @ realmoney : Days like reminders important short-selling up market . 's right , @ jimcramer blames shor…",Positive
408,408,2019-04-23,RT @ TheStreet : # StockoftheDay Twitter 's Q1 earnings report n't roses -- @ EricJhonsa Tech Check,Neutral
409,409,2019-04-23,RT @ TheStreet : Still reeling # GameofThrones ? took battle Iron Throne Wall Street :,Neutral
410,410,2019-04-23,RT @ TheStreet : Feeling overwhelmed yet ? 's three earnings reports add priority list :,Neutral
411,411,2019-04-23,Ask @ RJPIII : reinvest RMD ? Read Retirement Daily :,Neutral
412,412,2019-04-23,exact analysis .. true ...,Positive
413,413,2019-04-23,Nailed ! !,Neutral
414,414,2019-04-23,RT @ Nicole1515 : 'm cracking up : Faber : `` [ Trump ] n't use 'onboarding ' ? '' $ TWTR @ jimcramer @ carlquintanilla @ davidfaber @ CNBC,Neutral
415,415,2019-04-23,RT @ ShannanSiemens : @ SquawkStreet @ jimcramer $ DIS : VINDICATION @ RobertIger ! salute Bob Iger ( @ davidfaber ) .,Neutral
416,416,2019-04-23,bargains extraordinary private label ...,Positive
417,417,2019-04-23,"$ PXD , $ EOG ( Exxon ) , XEC , $ APA ( might gassy )",Neutral
418,418,2019-04-23,RT @ barstoolsports : first Avengers : Endgame reactions 's apparently mind blowing,Positive
419,419,2019-04-23,Hey packed house ! ! !,Neutral
420,420,2019-04-23,RT @ ShannanSiemens : @ SquawkStreet @ carlquintanilla : happen think $ TSLA designed best chips world ? @ jimcramer : …,Positive
421,421,2019-04-23,Bad loss last night,Negative
422,422,2019-04-23,HUGE HUGE HUGE -- nice buy yesterday,Positive
423,423,2019-04-23,RT @ TeslaCharts : Heard @ jimcramer call @ elonmusk PT Barnum . Wonder got idea ... $ TSLAQ,Neutral
424,424,2019-04-23,agreed ! !,Neutral
425,425,2019-04-23,Chang gets done ! @ _amychang,Neutral
426,426,2019-04-23,RT @ ShannanSiemens : Hey kids ... clarify : @ jimcramer @ davidfaber talking little flick called Animal House right now…,Positive
427,427,2019-04-23,Schlumberger $ SLB : long-term investment case buying stock @ RV_Blandin,Neutral
428,428,2019-04-23,daughter gang hit Florence !,Neutral
429,429,2019-04-23,"FANGs ride , plus Mercury Systems rising : @ Sarge986 Market Recon",Neutral
430,430,2019-04-23,kind.. Today,Positive
431,431,2019-04-23,pro philanthropy buy think Google decided philanthropic meant produ…,Neutral
432,432,2019-04-23,"RT @ MadMoneyOnCNBC : . @ JimCramer dives `` magic compounding '' explains turn $ 10,000 $ 450,000",Positive
433,433,2019-04-23,secret wish Lam goes down buy more..,Negative
434,434,2019-04-23,@ ReginaGilgan help ! !,Neutral
435,435,2019-04-23,"prefer cheapest & amp ; P fund Vanguard , many good ones . went Vanguard be…",Positive
436,436,2019-04-23,Thank . trying grab day off job getting easier !,Neutral
437,437,2019-04-23,around forever generated earnings.. many things Google generate earnings near o…,Positive
438,438,2019-04-23,Thank !,Neutral
439,439,2019-04-22,easy come back earnings season !,Positive
440,440,2019-04-22,Unorthodox ! !,Neutral
441,441,2019-04-22,$ BMY new Celgene drugs ... .not takeover $ BMY ...,Positive
442,442,2019-04-22,steadfast Canopy/Constellation ... changes here..,Positive
443,443,2019-04-22,"Pure joy ahead ! ! ! @ barstoolsports learn , eat , laugh -- - beat ?",Positive
444,444,2019-04-22,RT @ tunasweasel : great @ jasonfitz,Positive
445,445,2019-04-22,Added great retail name ridiculously sold down today..,Positive
446,446,2019-04-22,"RT @ TheStreet : Join @ JimCramer ’ newest course , Fundamentals Investing . Learn 5 keys market much !",Positive
447,447,2019-04-22,"RT @ TheStreet : comes @ RealMoney # StockoftheDay $ HAL , $ SLB simply better buy ? 's @ Sarge986 thinks :",Positive
448,448,2019-04-21,Always good share good cheer watcher club member ...,Positive
449,449,2019-04-21,Thank much ! ! !,Positive
450,450,2019-04-21,Happy Easter ! ! !,Positive
451,451,2019-04-21,good holilday !,Positive
452,452,2019-04-21,stay case ! ! !,Neutral
453,453,2019-04-21,RT @ TheStreet : management ca n't run conference call ... say running company ? Check out @ JimCramer 's rules…,Neutral
454,454,2019-04-20,RT @ ZevFima : know chip powers $ NTDOY Switch ? ! ? ! ? ! ? ! @ jimcramer 're discussing today 's Daily Rundown over a…,Neutral
455,455,2019-04-20,One faves,Neutral
456,456,2019-04-20,RT @ TheStreet : Happy 4/20 ... . 's @ JimCramer watching cannabis sector :,Positive
457,457,2019-04-20,break action !,Positive
458,458,2019-04-18,Zoom 's CFO Talks @ EricJhonsa Firm 's Growth Strategy - TheStreet,Negative
459,459,2019-04-18,"Pinterest OK Post-IPO Deal , Zoom Pretty Frothy -- @ EricJhonsa Tech Check",Positive
460,460,2019-04-18,Comcast regains swagger brutal new era streaming,Negative
461,461,2019-04-18,. @ DougKass chart watch @ RealMoney,Neutral
